Cycles: 1000; Nodes: 10
Node: 0; Time: 0; Accuracy: 0.333333; Norm Diff Matrix: 12.705438; Norm Diff Percent: 1.270544
Node: 1; Time: 905; Accuracy: 0.973333; Norm Diff Matrix: 0.898038; Norm Diff Percent: 0.089804
Node: 2; Time: 905; Accuracy: 0.960000; Norm Diff Matrix: 0.901631; Norm Diff Percent: 0.090163
Node: 3; Time: 905; Accuracy: 0.946667; Norm Diff Matrix: 0.912883; Norm Diff Percent: 0.091288
Node: 4; Time: 905; Accuracy: 0.966667; Norm Diff Matrix: 0.901488; Norm Diff Percent: 0.090149
Node: 5; Time: 905; Accuracy: 0.960000; Norm Diff Matrix: 0.904354; Norm Diff Percent: 0.090435
Node: 6; Time: 905; Accuracy: 0.973333; Norm Diff Matrix: 0.898529; Norm Diff Percent: 0.089853
Node: 7; Time: 905; Accuracy: 0.960000; Norm Diff Matrix: 0.901643; Norm Diff Percent: 0.090164
Node: 8; Time: 905; Accuracy: 0.966667; Norm Diff Matrix: 0.901097; Norm Diff Percent: 0.090110
Node: 9; Time: 905; Accuracy: 0.960000; Norm Diff Matrix: 0.903298; Norm Diff Percent: 0.090330
Node: 0; Time: 906; Accuracy: 0.960000; Norm Diff Matrix: 0.902472; Norm Diff Percent: 0.090247
Node: 1; Time: 906; Accuracy: 0.940000; Norm Diff Matrix: 0.914215; Norm Diff Percent: 0.091422
Node: 2; Time: 906; Accuracy: 0.966667; Norm Diff Matrix: 0.901090; Norm Diff Percent: 0.090109
Node: 3; Time: 906; Accuracy: 0.966667; Norm Diff Matrix: 0.901967; Norm Diff Percent: 0.090197
Node: 4; Time: 906; Accuracy: 0.933333; Norm Diff Matrix: 0.909916; Norm Diff Percent: 0.090992
Node: 5; Time: 906; Accuracy: 0.960000; Norm Diff Matrix: 0.902414; Norm Diff Percent: 0.090241
Node: 6; Time: 906; Accuracy: 0.973333; Norm Diff Matrix: 0.899654; Norm Diff Percent: 0.089965
Node: 7; Time: 906; Accuracy: 0.973333; Norm Diff Matrix: 0.900088; Norm Diff Percent: 0.090009
Node: 8; Time: 906; Accuracy: 0.960000; Norm Diff Matrix: 0.903731; Norm Diff Percent: 0.090373
Node: 9; Time: 906; Accuracy: 0.940000; Norm Diff Matrix: 0.909131; Norm Diff Percent: 0.090913
Node: 0; Time: 907; Accuracy: 0.973333; Norm Diff Matrix: 0.899519; Norm Diff Percent: 0.089952
Node: 1; Time: 907; Accuracy: 0.960000; Norm Diff Matrix: 0.905847; Norm Diff Percent: 0.090585
Node: 2; Time: 907; Accuracy: 0.973333; Norm Diff Matrix: 0.900092; Norm Diff Percent: 0.090009
Node: 3; Time: 907; Accuracy: 0.973333; Norm Diff Matrix: 0.900050; Norm Diff Percent: 0.090005
Node: 4; Time: 907; Accuracy: 0.960000; Norm Diff Matrix: 0.906483; Norm Diff Percent: 0.090648
Node: 5; Time: 907; Accuracy: 0.973333; Norm Diff Matrix: 0.900015; Norm Diff Percent: 0.090002
Node: 6; Time: 907; Accuracy: 0.973333; Norm Diff Matrix: 0.899625; Norm Diff Percent: 0.089962
Node: 7; Time: 907; Accuracy: 0.966667; Norm Diff Matrix: 0.900001; Norm Diff Percent: 0.090000
Node: 8; Time: 907; Accuracy: 0.966667; Norm Diff Matrix: 0.901022; Norm Diff Percent: 0.090102
Node: 9; Time: 907; Accuracy: 0.966667; Norm Diff Matrix: 0.903297; Norm Diff Percent: 0.090330
Node: 0; Time: 908; Accuracy: 0.973333; Norm Diff Matrix: 0.899749; Norm Diff Percent: 0.089975
Node: 1; Time: 908; Accuracy: 0.960000; Norm Diff Matrix: 0.904046; Norm Diff Percent: 0.090405
Node: 2; Time: 908; Accuracy: 0.973333; Norm Diff Matrix: 0.900668; Norm Diff Percent: 0.090067
Node: 3; Time: 908; Accuracy: 0.973333; Norm Diff Matrix: 0.901025; Norm Diff Percent: 0.090102
Node: 4; Time: 908; Accuracy: 0.966667; Norm Diff Matrix: 0.902885; Norm Diff Percent: 0.090289
Node: 5; Time: 908; Accuracy: 0.973333; Norm Diff Matrix: 0.899904; Norm Diff Percent: 0.089990
Node: 6; Time: 908; Accuracy: 0.973333; Norm Diff Matrix: 0.899829; Norm Diff Percent: 0.089983
Node: 7; Time: 908; Accuracy: 0.973333; Norm Diff Matrix: 0.900026; Norm Diff Percent: 0.090003
Node: 8; Time: 908; Accuracy: 0.966667; Norm Diff Matrix: 0.901730; Norm Diff Percent: 0.090173
Node: 9; Time: 908; Accuracy: 0.966667; Norm Diff Matrix: 0.901869; Norm Diff Percent: 0.090187
Node: 0; Time: 909; Accuracy: 0.973333; Norm Diff Matrix: 0.899931; Norm Diff Percent: 0.089993
Node: 1; Time: 909; Accuracy: 0.966667; Norm Diff Matrix: 0.901257; Norm Diff Percent: 0.090126
Node: 2; Time: 909; Accuracy: 0.973333; Norm Diff Matrix: 0.900291; Norm Diff Percent: 0.090029
Node: 3; Time: 909; Accuracy: 0.973333; Norm Diff Matrix: 0.900132; Norm Diff Percent: 0.090013
Node: 4; Time: 909; Accuracy: 0.973333; Norm Diff Matrix: 0.900328; Norm Diff Percent: 0.090033
Node: 5; Time: 909; Accuracy: 0.973333; Norm Diff Matrix: 0.900000; Norm Diff Percent: 0.090000
Node: 6; Time: 909; Accuracy: 0.973333; Norm Diff Matrix: 0.900197; Norm Diff Percent: 0.090020
Node: 7; Time: 909; Accuracy: 0.973333; Norm Diff Matrix: 0.900095; Norm Diff Percent: 0.090010
Node: 8; Time: 909; Accuracy: 0.973333; Norm Diff Matrix: 0.900346; Norm Diff Percent: 0.090035
Node: 9; Time: 909; Accuracy: 0.973333; Norm Diff Matrix: 0.900158; Norm Diff Percent: 0.090016
Node: 0; Time: 910; Accuracy: 0.973333; Norm Diff Matrix: 0.899888; Norm Diff Percent: 0.089989
Node: 1; Time: 910; Accuracy: 0.973333; Norm Diff Matrix: 0.899775; Norm Diff Percent: 0.089977
Node: 2; Time: 910; Accuracy: 0.966667; Norm Diff Matrix: 0.901080; Norm Diff Percent: 0.090108
Node: 3; Time: 910; Accuracy: 0.966667; Norm Diff Matrix: 0.903583; Norm Diff Percent: 0.090358
Node: 4; Time: 910; Accuracy: 0.966667; Norm Diff Matrix: 0.900017; Norm Diff Percent: 0.090002
Node: 5; Time: 910; Accuracy: 0.966667; Norm Diff Matrix: 0.902238; Norm Diff Percent: 0.090224
Node: 6; Time: 910; Accuracy: 0.973333; Norm Diff Matrix: 0.899903; Norm Diff Percent: 0.089990
Node: 7; Time: 910; Accuracy: 0.966667; Norm Diff Matrix: 0.899945; Norm Diff Percent: 0.089995
Node: 8; Time: 910; Accuracy: 0.973333; Norm Diff Matrix: 0.899871; Norm Diff Percent: 0.089987
Node: 9; Time: 910; Accuracy: 0.960000; Norm Diff Matrix: 0.900376; Norm Diff Percent: 0.090038
Node: 0; Time: 911; Accuracy: 0.966667; Norm Diff Matrix: 0.902787; Norm Diff Percent: 0.090279
Node: 1; Time: 911; Accuracy: 0.973333; Norm Diff Matrix: 0.901194; Norm Diff Percent: 0.090119
Node: 2; Time: 911; Accuracy: 0.960000; Norm Diff Matrix: 0.901182; Norm Diff Percent: 0.090118
Node: 3; Time: 911; Accuracy: 0.973333; Norm Diff Matrix: 0.899745; Norm Diff Percent: 0.089975
Node: 4; Time: 911; Accuracy: 0.966667; Norm Diff Matrix: 0.903220; Norm Diff Percent: 0.090322
Node: 5; Time: 911; Accuracy: 0.973333; Norm Diff Matrix: 0.899843; Norm Diff Percent: 0.089984
Node: 6; Time: 911; Accuracy: 0.960000; Norm Diff Matrix: 0.901304; Norm Diff Percent: 0.090130
Node: 7; Time: 911; Accuracy: 0.973333; Norm Diff Matrix: 0.900597; Norm Diff Percent: 0.090060
Node: 8; Time: 911; Accuracy: 0.973333; Norm Diff Matrix: 0.900843; Norm Diff Percent: 0.090084
Node: 9; Time: 911; Accuracy: 0.966667; Norm Diff Matrix: 0.904281; Norm Diff Percent: 0.090428
Node: 0; Time: 912; Accuracy: 0.966667; Norm Diff Matrix: 0.901746; Norm Diff Percent: 0.090175
Node: 1; Time: 912; Accuracy: 0.966667; Norm Diff Matrix: 0.901999; Norm Diff Percent: 0.090200
Node: 2; Time: 912; Accuracy: 0.966667; Norm Diff Matrix: 0.902038; Norm Diff Percent: 0.090204
Node: 3; Time: 912; Accuracy: 0.953333; Norm Diff Matrix: 0.907912; Norm Diff Percent: 0.090791
Node: 4; Time: 912; Accuracy: 0.966667; Norm Diff Matrix: 0.900949; Norm Diff Percent: 0.090095
Node: 5; Time: 912; Accuracy: 0.960000; Norm Diff Matrix: 0.905212; Norm Diff Percent: 0.090521
Node: 6; Time: 912; Accuracy: 0.966667; Norm Diff Matrix: 0.900868; Norm Diff Percent: 0.090087
Node: 7; Time: 912; Accuracy: 0.966667; Norm Diff Matrix: 0.900882; Norm Diff Percent: 0.090088
Node: 8; Time: 912; Accuracy: 0.966667; Norm Diff Matrix: 0.902445; Norm Diff Percent: 0.090244
Node: 9; Time: 912; Accuracy: 0.966667; Norm Diff Matrix: 0.902354; Norm Diff Percent: 0.090235
Node: 0; Time: 913; Accuracy: 0.960000; Norm Diff Matrix: 0.903030; Norm Diff Percent: 0.090303
Node: 1; Time: 913; Accuracy: 0.973333; Norm Diff Matrix: 0.901522; Norm Diff Percent: 0.090152
Node: 2; Time: 913; Accuracy: 0.966667; Norm Diff Matrix: 0.900629; Norm Diff Percent: 0.090063
Node: 3; Time: 913; Accuracy: 0.966667; Norm Diff Matrix: 0.902274; Norm Diff Percent: 0.090227
Node: 4; Time: 913; Accuracy: 0.960000; Norm Diff Matrix: 0.901378; Norm Diff Percent: 0.090138
Node: 5; Time: 913; Accuracy: 0.966667; Norm Diff Matrix: 0.900347; Norm Diff Percent: 0.090035
Node: 6; Time: 913; Accuracy: 0.973333; Norm Diff Matrix: 0.900669; Norm Diff Percent: 0.090067
Node: 7; Time: 913; Accuracy: 0.973333; Norm Diff Matrix: 0.901001; Norm Diff Percent: 0.090100
Node: 8; Time: 913; Accuracy: 0.973333; Norm Diff Matrix: 0.900747; Norm Diff Percent: 0.090075
Node: 9; Time: 913; Accuracy: 0.966667; Norm Diff Matrix: 0.901982; Norm Diff Percent: 0.090198
Node: 0; Time: 914; Accuracy: 0.973333; Norm Diff Matrix: 0.900135; Norm Diff Percent: 0.090014
Node: 1; Time: 914; Accuracy: 0.973333; Norm Diff Matrix: 0.899990; Norm Diff Percent: 0.089999
Node: 2; Time: 914; Accuracy: 0.960000; Norm Diff Matrix: 0.900543; Norm Diff Percent: 0.090054
Node: 3; Time: 914; Accuracy: 0.966667; Norm Diff Matrix: 0.901725; Norm Diff Percent: 0.090172
Node: 4; Time: 914; Accuracy: 0.966667; Norm Diff Matrix: 0.901214; Norm Diff Percent: 0.090121
Node: 5; Time: 914; Accuracy: 0.966667; Norm Diff Matrix: 0.901748; Norm Diff Percent: 0.090175
Node: 6; Time: 914; Accuracy: 0.966667; Norm Diff Matrix: 0.900666; Norm Diff Percent: 0.090067
Node: 7; Time: 914; Accuracy: 0.966667; Norm Diff Matrix: 0.900874; Norm Diff Percent: 0.090087
Node: 8; Time: 914; Accuracy: 0.966667; Norm Diff Matrix: 0.900351; Norm Diff Percent: 0.090035
Node: 9; Time: 914; Accuracy: 0.966667; Norm Diff Matrix: 0.903218; Norm Diff Percent: 0.090322
Node: 0; Time: 915; Accuracy: 0.960000; Norm Diff Matrix: 0.905294; Norm Diff Percent: 0.090529
Node: 1; Time: 915; Accuracy: 0.973333; Norm Diff Matrix: 0.900301; Norm Diff Percent: 0.090030
Node: 2; Time: 915; Accuracy: 0.960000; Norm Diff Matrix: 0.904392; Norm Diff Percent: 0.090439
Node: 3; Time: 915; Accuracy: 0.973333; Norm Diff Matrix: 0.900969; Norm Diff Percent: 0.090097
Node: 4; Time: 915; Accuracy: 0.966667; Norm Diff Matrix: 0.901999; Norm Diff Percent: 0.090200
Node: 5; Time: 915; Accuracy: 0.953333; Norm Diff Matrix: 0.907913; Norm Diff Percent: 0.090791
Node: 6; Time: 915; Accuracy: 0.960000; Norm Diff Matrix: 0.907136; Norm Diff Percent: 0.090714
Node: 7; Time: 915; Accuracy: 0.960000; Norm Diff Matrix: 0.905186; Norm Diff Percent: 0.090519
Node: 8; Time: 915; Accuracy: 0.973333; Norm Diff Matrix: 0.899885; Norm Diff Percent: 0.089989
Node: 9; Time: 915; Accuracy: 0.973333; Norm Diff Matrix: 0.900097; Norm Diff Percent: 0.090010
Node: 0; Time: 916; Accuracy: 0.933333; Norm Diff Matrix: 0.918101; Norm Diff Percent: 0.091810
Node: 1; Time: 916; Accuracy: 0.940000; Norm Diff Matrix: 0.913796; Norm Diff Percent: 0.091380
Node: 2; Time: 916; Accuracy: 0.946667; Norm Diff Matrix: 0.908606; Norm Diff Percent: 0.090861
Node: 3; Time: 916; Accuracy: 0.960000; Norm Diff Matrix: 0.905761; Norm Diff Percent: 0.090576
Node: 4; Time: 916; Accuracy: 0.960000; Norm Diff Matrix: 0.902858; Norm Diff Percent: 0.090286
Node: 5; Time: 916; Accuracy: 0.946667; Norm Diff Matrix: 0.909976; Norm Diff Percent: 0.090998
Node: 6; Time: 916; Accuracy: 0.946667; Norm Diff Matrix: 0.910025; Norm Diff Percent: 0.091003
Node: 7; Time: 916; Accuracy: 0.946667; Norm Diff Matrix: 0.909090; Norm Diff Percent: 0.090909
Node: 8; Time: 916; Accuracy: 0.946667; Norm Diff Matrix: 0.908650; Norm Diff Percent: 0.090865
Node: 9; Time: 916; Accuracy: 0.966667; Norm Diff Matrix: 0.901748; Norm Diff Percent: 0.090175
Node: 0; Time: 917; Accuracy: 0.973333; Norm Diff Matrix: 0.900883; Norm Diff Percent: 0.090088
Node: 1; Time: 917; Accuracy: 0.966667; Norm Diff Matrix: 0.902703; Norm Diff Percent: 0.090270
Node: 2; Time: 917; Accuracy: 0.973333; Norm Diff Matrix: 0.902052; Norm Diff Percent: 0.090205
Node: 3; Time: 917; Accuracy: 0.973333; Norm Diff Matrix: 0.901359; Norm Diff Percent: 0.090136
Node: 4; Time: 917; Accuracy: 0.973333; Norm Diff Matrix: 0.901144; Norm Diff Percent: 0.090114
Node: 5; Time: 917; Accuracy: 0.966667; Norm Diff Matrix: 0.904022; Norm Diff Percent: 0.090402
Node: 6; Time: 917; Accuracy: 0.973333; Norm Diff Matrix: 0.901741; Norm Diff Percent: 0.090174
Node: 7; Time: 917; Accuracy: 0.973333; Norm Diff Matrix: 0.901303; Norm Diff Percent: 0.090130
Node: 8; Time: 917; Accuracy: 0.966667; Norm Diff Matrix: 0.902464; Norm Diff Percent: 0.090246
Node: 9; Time: 917; Accuracy: 0.966667; Norm Diff Matrix: 0.902427; Norm Diff Percent: 0.090243
Node: 0; Time: 918; Accuracy: 0.973333; Norm Diff Matrix: 0.901673; Norm Diff Percent: 0.090167
Node: 1; Time: 918; Accuracy: 0.966667; Norm Diff Matrix: 0.902699; Norm Diff Percent: 0.090270
Node: 2; Time: 918; Accuracy: 0.973333; Norm Diff Matrix: 0.902319; Norm Diff Percent: 0.090232
Node: 3; Time: 918; Accuracy: 0.940000; Norm Diff Matrix: 0.914400; Norm Diff Percent: 0.091440
Node: 4; Time: 918; Accuracy: 0.960000; Norm Diff Matrix: 0.905426; Norm Diff Percent: 0.090543
Node: 5; Time: 918; Accuracy: 0.966667; Norm Diff Matrix: 0.902699; Norm Diff Percent: 0.090270
Node: 6; Time: 918; Accuracy: 0.966667; Norm Diff Matrix: 0.902557; Norm Diff Percent: 0.090256
Node: 7; Time: 918; Accuracy: 0.973333; Norm Diff Matrix: 0.902466; Norm Diff Percent: 0.090247
Node: 8; Time: 918; Accuracy: 0.966667; Norm Diff Matrix: 0.903972; Norm Diff Percent: 0.090397
Node: 9; Time: 918; Accuracy: 0.946667; Norm Diff Matrix: 0.910676; Norm Diff Percent: 0.091068
Node: 0; Time: 919; Accuracy: 0.973333; Norm Diff Matrix: 0.901535; Norm Diff Percent: 0.090154
Node: 1; Time: 919; Accuracy: 0.973333; Norm Diff Matrix: 0.901744; Norm Diff Percent: 0.090174
Node: 2; Time: 919; Accuracy: 0.966667; Norm Diff Matrix: 0.903739; Norm Diff Percent: 0.090374
Node: 3; Time: 919; Accuracy: 0.960000; Norm Diff Matrix: 0.903769; Norm Diff Percent: 0.090377
Node: 4; Time: 919; Accuracy: 0.960000; Norm Diff Matrix: 0.907093; Norm Diff Percent: 0.090709
Node: 5; Time: 919; Accuracy: 0.973333; Norm Diff Matrix: 0.901790; Norm Diff Percent: 0.090179
Node: 6; Time: 919; Accuracy: 0.966667; Norm Diff Matrix: 0.903031; Norm Diff Percent: 0.090303
Node: 7; Time: 919; Accuracy: 0.960000; Norm Diff Matrix: 0.904066; Norm Diff Percent: 0.090407
Node: 8; Time: 919; Accuracy: 0.973333; Norm Diff Matrix: 0.902412; Norm Diff Percent: 0.090241
Node: 9; Time: 919; Accuracy: 0.953333; Norm Diff Matrix: 0.909575; Norm Diff Percent: 0.090957
Node: 0; Time: 920; Accuracy: 0.960000; Norm Diff Matrix: 0.904045; Norm Diff Percent: 0.090404
Node: 1; Time: 920; Accuracy: 0.966667; Norm Diff Matrix: 0.907412; Norm Diff Percent: 0.090741
Node: 2; Time: 920; Accuracy: 0.966667; Norm Diff Matrix: 0.904527; Norm Diff Percent: 0.090453
Node: 3; Time: 920; Accuracy: 0.973333; Norm Diff Matrix: 0.902512; Norm Diff Percent: 0.090251
Node: 4; Time: 920; Accuracy: 0.973333; Norm Diff Matrix: 0.902944; Norm Diff Percent: 0.090294
Node: 5; Time: 920; Accuracy: 0.973333; Norm Diff Matrix: 0.902410; Norm Diff Percent: 0.090241
Node: 6; Time: 920; Accuracy: 0.966667; Norm Diff Matrix: 0.905265; Norm Diff Percent: 0.090526
Node: 7; Time: 920; Accuracy: 0.966667; Norm Diff Matrix: 0.903226; Norm Diff Percent: 0.090323
Node: 8; Time: 920; Accuracy: 0.960000; Norm Diff Matrix: 0.903627; Norm Diff Percent: 0.090363
Node: 9; Time: 920; Accuracy: 0.966667; Norm Diff Matrix: 0.903739; Norm Diff Percent: 0.090374
Node: 0; Time: 921; Accuracy: 0.973333; Norm Diff Matrix: 0.902853; Norm Diff Percent: 0.090285
Node: 1; Time: 921; Accuracy: 0.960000; Norm Diff Matrix: 0.908056; Norm Diff Percent: 0.090806
Node: 2; Time: 921; Accuracy: 0.973333; Norm Diff Matrix: 0.902733; Norm Diff Percent: 0.090273
Node: 3; Time: 921; Accuracy: 0.966667; Norm Diff Matrix: 0.903901; Norm Diff Percent: 0.090390
Node: 4; Time: 921; Accuracy: 0.966667; Norm Diff Matrix: 0.902962; Norm Diff Percent: 0.090296
Node: 5; Time: 921; Accuracy: 0.960000; Norm Diff Matrix: 0.906849; Norm Diff Percent: 0.090685
Node: 6; Time: 921; Accuracy: 0.973333; Norm Diff Matrix: 0.902853; Norm Diff Percent: 0.090285
Node: 7; Time: 921; Accuracy: 0.973333; Norm Diff Matrix: 0.902916; Norm Diff Percent: 0.090292
Node: 8; Time: 921; Accuracy: 0.960000; Norm Diff Matrix: 0.906747; Norm Diff Percent: 0.090675
Node: 9; Time: 921; Accuracy: 0.973333; Norm Diff Matrix: 0.902720; Norm Diff Percent: 0.090272
Node: 0; Time: 922; Accuracy: 0.973333; Norm Diff Matrix: 0.902778; Norm Diff Percent: 0.090278
Node: 1; Time: 922; Accuracy: 0.960000; Norm Diff Matrix: 0.904932; Norm Diff Percent: 0.090493
Node: 2; Time: 922; Accuracy: 0.973333; Norm Diff Matrix: 0.902650; Norm Diff Percent: 0.090265
Node: 3; Time: 922; Accuracy: 0.946667; Norm Diff Matrix: 0.910390; Norm Diff Percent: 0.091039
Node: 4; Time: 922; Accuracy: 0.973333; Norm Diff Matrix: 0.902955; Norm Diff Percent: 0.090296
Node: 5; Time: 922; Accuracy: 0.973333; Norm Diff Matrix: 0.901543; Norm Diff Percent: 0.090154
Node: 6; Time: 922; Accuracy: 0.966667; Norm Diff Matrix: 0.902182; Norm Diff Percent: 0.090218
Node: 7; Time: 922; Accuracy: 0.973333; Norm Diff Matrix: 0.902255; Norm Diff Percent: 0.090225
Node: 8; Time: 922; Accuracy: 0.960000; Norm Diff Matrix: 0.909654; Norm Diff Percent: 0.090965
Node: 9; Time: 922; Accuracy: 0.960000; Norm Diff Matrix: 0.905786; Norm Diff Percent: 0.090579
Node: 0; Time: 923; Accuracy: 0.973333; Norm Diff Matrix: 0.902062; Norm Diff Percent: 0.090206
Node: 1; Time: 923; Accuracy: 0.973333; Norm Diff Matrix: 0.902049; Norm Diff Percent: 0.090205
Node: 2; Time: 923; Accuracy: 0.973333; Norm Diff Matrix: 0.901316; Norm Diff Percent: 0.090132
Node: 3; Time: 923; Accuracy: 0.973333; Norm Diff Matrix: 0.901674; Norm Diff Percent: 0.090167
Node: 4; Time: 923; Accuracy: 0.973333; Norm Diff Matrix: 0.901837; Norm Diff Percent: 0.090184
Node: 5; Time: 923; Accuracy: 0.966667; Norm Diff Matrix: 0.901412; Norm Diff Percent: 0.090141
Node: 6; Time: 923; Accuracy: 0.966667; Norm Diff Matrix: 0.901337; Norm Diff Percent: 0.090134
Node: 7; Time: 923; Accuracy: 0.973333; Norm Diff Matrix: 0.901286; Norm Diff Percent: 0.090129
Node: 8; Time: 923; Accuracy: 0.973333; Norm Diff Matrix: 0.902746; Norm Diff Percent: 0.090275
Node: 9; Time: 923; Accuracy: 0.973333; Norm Diff Matrix: 0.901411; Norm Diff Percent: 0.090141
Node: 0; Time: 924; Accuracy: 0.953333; Norm Diff Matrix: 0.909402; Norm Diff Percent: 0.090940
Node: 1; Time: 924; Accuracy: 0.953333; Norm Diff Matrix: 0.910080; Norm Diff Percent: 0.091008
Node: 2; Time: 924; Accuracy: 0.940000; Norm Diff Matrix: 0.910775; Norm Diff Percent: 0.091077
Node: 3; Time: 924; Accuracy: 0.966667; Norm Diff Matrix: 0.906370; Norm Diff Percent: 0.090637
Node: 4; Time: 924; Accuracy: 0.966667; Norm Diff Matrix: 0.905766; Norm Diff Percent: 0.090577
Node: 5; Time: 924; Accuracy: 0.933333; Norm Diff Matrix: 0.910921; Norm Diff Percent: 0.091092
Node: 6; Time: 924; Accuracy: 0.953333; Norm Diff Matrix: 0.909639; Norm Diff Percent: 0.090964
Node: 7; Time: 924; Accuracy: 0.966667; Norm Diff Matrix: 0.907249; Norm Diff Percent: 0.090725
Node: 8; Time: 924; Accuracy: 0.966667; Norm Diff Matrix: 0.906066; Norm Diff Percent: 0.090607
Node: 9; Time: 924; Accuracy: 0.966667; Norm Diff Matrix: 0.904591; Norm Diff Percent: 0.090459
Node: 0; Time: 925; Accuracy: 0.973333; Norm Diff Matrix: 0.901392; Norm Diff Percent: 0.090139
Node: 1; Time: 925; Accuracy: 0.973333; Norm Diff Matrix: 0.902481; Norm Diff Percent: 0.090248
Node: 2; Time: 925; Accuracy: 0.960000; Norm Diff Matrix: 0.905565; Norm Diff Percent: 0.090557
Node: 3; Time: 925; Accuracy: 0.960000; Norm Diff Matrix: 0.906685; Norm Diff Percent: 0.090668
Node: 4; Time: 925; Accuracy: 0.966667; Norm Diff Matrix: 0.903637; Norm Diff Percent: 0.090364
Node: 5; Time: 925; Accuracy: 0.960000; Norm Diff Matrix: 0.903578; Norm Diff Percent: 0.090358
Node: 6; Time: 925; Accuracy: 0.973333; Norm Diff Matrix: 0.902476; Norm Diff Percent: 0.090248
Node: 7; Time: 925; Accuracy: 0.973333; Norm Diff Matrix: 0.902201; Norm Diff Percent: 0.090220
Node: 8; Time: 925; Accuracy: 0.973333; Norm Diff Matrix: 0.901622; Norm Diff Percent: 0.090162
Node: 9; Time: 925; Accuracy: 0.973333; Norm Diff Matrix: 0.902637; Norm Diff Percent: 0.090264
Node: 0; Time: 926; Accuracy: 0.960000; Norm Diff Matrix: 0.907145; Norm Diff Percent: 0.090714
Node: 1; Time: 926; Accuracy: 0.920000; Norm Diff Matrix: 0.921549; Norm Diff Percent: 0.092155
Node: 2; Time: 926; Accuracy: 0.946667; Norm Diff Matrix: 0.910664; Norm Diff Percent: 0.091066
Node: 3; Time: 926; Accuracy: 0.913333; Norm Diff Matrix: 0.929701; Norm Diff Percent: 0.092970
Node: 4; Time: 926; Accuracy: 0.966667; Norm Diff Matrix: 0.903570; Norm Diff Percent: 0.090357
Node: 5; Time: 926; Accuracy: 0.960000; Norm Diff Matrix: 0.907055; Norm Diff Percent: 0.090706
Node: 6; Time: 926; Accuracy: 0.960000; Norm Diff Matrix: 0.904847; Norm Diff Percent: 0.090485
Node: 7; Time: 926; Accuracy: 0.960000; Norm Diff Matrix: 0.907024; Norm Diff Percent: 0.090702
Node: 8; Time: 926; Accuracy: 0.913333; Norm Diff Matrix: 0.926767; Norm Diff Percent: 0.092677
Node: 9; Time: 926; Accuracy: 0.946667; Norm Diff Matrix: 0.913384; Norm Diff Percent: 0.091338
Node: 0; Time: 927; Accuracy: 0.973333; Norm Diff Matrix: 0.903943; Norm Diff Percent: 0.090394
Node: 1; Time: 927; Accuracy: 0.966667; Norm Diff Matrix: 0.905685; Norm Diff Percent: 0.090569
Node: 2; Time: 927; Accuracy: 0.966667; Norm Diff Matrix: 0.905390; Norm Diff Percent: 0.090539
Node: 3; Time: 927; Accuracy: 0.960000; Norm Diff Matrix: 0.906352; Norm Diff Percent: 0.090635
Node: 4; Time: 927; Accuracy: 0.960000; Norm Diff Matrix: 0.905635; Norm Diff Percent: 0.090563
Node: 5; Time: 927; Accuracy: 0.973333; Norm Diff Matrix: 0.903698; Norm Diff Percent: 0.090370
Node: 6; Time: 927; Accuracy: 0.973333; Norm Diff Matrix: 0.903955; Norm Diff Percent: 0.090396
Node: 7; Time: 927; Accuracy: 0.973333; Norm Diff Matrix: 0.904249; Norm Diff Percent: 0.090425
Node: 8; Time: 927; Accuracy: 0.960000; Norm Diff Matrix: 0.906860; Norm Diff Percent: 0.090686
Node: 9; Time: 927; Accuracy: 0.960000; Norm Diff Matrix: 0.907330; Norm Diff Percent: 0.090733
Node: 0; Time: 928; Accuracy: 0.973333; Norm Diff Matrix: 0.903630; Norm Diff Percent: 0.090363
Node: 1; Time: 928; Accuracy: 0.966667; Norm Diff Matrix: 0.905021; Norm Diff Percent: 0.090502
Node: 2; Time: 928; Accuracy: 0.973333; Norm Diff Matrix: 0.903723; Norm Diff Percent: 0.090372
Node: 3; Time: 928; Accuracy: 0.973333; Norm Diff Matrix: 0.903593; Norm Diff Percent: 0.090359
Node: 4; Time: 928; Accuracy: 0.966667; Norm Diff Matrix: 0.905063; Norm Diff Percent: 0.090506
Node: 5; Time: 928; Accuracy: 0.973333; Norm Diff Matrix: 0.903610; Norm Diff Percent: 0.090361
Node: 6; Time: 928; Accuracy: 0.973333; Norm Diff Matrix: 0.903594; Norm Diff Percent: 0.090359
Node: 7; Time: 928; Accuracy: 0.973333; Norm Diff Matrix: 0.903532; Norm Diff Percent: 0.090353
Node: 8; Time: 928; Accuracy: 0.973333; Norm Diff Matrix: 0.903533; Norm Diff Percent: 0.090353
Node: 9; Time: 928; Accuracy: 0.966667; Norm Diff Matrix: 0.906416; Norm Diff Percent: 0.090642
Node: 0; Time: 929; Accuracy: 0.966667; Norm Diff Matrix: 0.905724; Norm Diff Percent: 0.090572
Node: 1; Time: 929; Accuracy: 0.973333; Norm Diff Matrix: 0.903351; Norm Diff Percent: 0.090335
Node: 2; Time: 929; Accuracy: 0.960000; Norm Diff Matrix: 0.907863; Norm Diff Percent: 0.090786
Node: 3; Time: 929; Accuracy: 0.966667; Norm Diff Matrix: 0.909218; Norm Diff Percent: 0.090922
Node: 4; Time: 929; Accuracy: 0.960000; Norm Diff Matrix: 0.910511; Norm Diff Percent: 0.091051
